"","metrics","coeff","formatMpfr.p.val.","formatMpfr.p.adj."
"DTI.DTI.FA_CGR","DTI.DTI.FA_CGR",-0.10616431497193,"8.0564441320605038012726285762076464333792348389741745922535861e-98","6.7674130709308231930690080040110e-95"
"DTI.DTI.FA_IFOFR","DTI.DTI.FA_IFOFR",0.115432197310478,"1.4983177052809327962505850377621145069052713056024389299675235e-115","1.2585868724359835488504914317200e-112"
"DTI.DTI.FA_ILFR","DTI.DTI.FA_ILFR",-0.044907825300087,"1.6245624221874773692489128661488948478924539131252515192440715e-19","1.3646324346374809901690868075654e-16"
"DTI.DTI.FA_SLFR","DTI.DTI.FA_SLFR",0.0618245800429251,"6.0655432459236104798886246775426056028284814165247970114436997e-35","5.0950563265758328031064447291378e-32"
"DTI.DTI.FA_UFR","DTI.DTI.FA_UFR",0.0735474722899849,"1.4240999782415486660363861164582605043561100348947616205250941e-47","1.1962439817229008794705643378256e-44"
"DTI.DTI.FA_SLTFR","DTI.DTI.FA_SLTFR",0.130573182419455,"4.6824072852502153027214373332793453937667023707080240080543037e-148","3.9332221196101808542860073599561e-145"
"DTI.DTI.FA_CorticospinaltractR","DTI.DTI.FA_CorticospinaltractR",0.0211378256672502,"3.3698286851283403244708543292863879740640198778171017681202358e-5","0.028306560955078058725555176366014"
"DTI.DTI.FA_MediallemniscusR","DTI.DTI.FA_MediallemniscusR",0.028963793684119,"1.3028365435488033625457898841660801274151861724949511509794813e-8","1.0943826965809948245384635026994e-5"
"DTI.DTI.FA_InferiorcerebellarpeduncleR","DTI.DTI.FA_InferiorcerebellarpeduncleR",0.0566554003494581,"7.2705928907899412695466239860470577477982257794795173383326530e-29","6.1072980282635506664191641482803e-26"
"DTI.DTI.FA_SuperiorcerebellarpeduncleR","DTI.DTI.FA_SuperiorcerebellarpeduncleR",0.0220290892282269,"1.4356010342749223654698679911770200108542175216672785859574426e-5","0.012059048687909347869946891125887"
"DTI.DTI.FA_CerebralpeduncleR","DTI.DTI.FA_CerebralpeduncleR",0.0632126844455734,"1.2817456996330254332761721939274320343445061357255524284113047e-35","1.0766663876917413639519846428994e-32"
"DTI.DTI.FA_AnteriorlimbofinternalcapsuleR","DTI.DTI.FA_AnteriorlimbofinternalcapsuleR",0.0417055134746926,"2.1901544423299487943152336148205622161009133831352821767998899e-16","1.8397297315571569872247962364490e-13"
"DTI.DTI.FA_.PosteriorlimbofinternalcapsuleR","DTI.DTI.FA_.PosteriorlimbofinternalcapsuleR",0.0595730976506793,"8.5350135095960777852496034028860846075671722324007065245879714e-32","7.1694113480607053396096668584227e-29"
"DTI.DTI.FA_RetrolenticularpartofinternalcapsuleR","DTI.DTI.FA_RetrolenticularpartofinternalcapsuleR",0.0232806805647551,"3.9919321078119850626965774155461964398835116685642459516224361e-6","0.0033532229705620674526651250290589"
"DTI.DTI.FA_AnteriorcoronaradiataR","DTI.DTI.FA_AnteriorcoronaradiataR",0.115315209935458,"7.7978732632604459781939668939419499045331575424160873070194844e-116","6.5502135411387746216829321909108e-113"
"DTI.DTI.FA_SuperiorcoronaradiataR","DTI.DTI.FA_SuperiorcoronaradiataR",0.0448413031710035,"9.5777209982470137744466231895694511220633877301554974626384315e-19","8.0452856385274915705351634792392e-16"
"DTI.DTI.FA_PosteriorcoronaradiataR","DTI.DTI.FA_PosteriorcoronaradiataR",0.105071521084889,"8.2227951842172820295568127063898161255390208362352465590934641e-96","6.9071479547425169048277226733667e-93"
"DTI.DTI.FA_PosteriorthalamicradiationR","DTI.DTI.FA_PosteriorthalamicradiationR",0.0919123919742443,"1.1727987712253088819735836807848520908172885721883003991470313e-73","9.8515096782925946085781029185982e-71"
"DTI.DTI.FA_SagittalstratumR","DTI.DTI.FA_SagittalstratumR",0.0337281531514784,"2.9127089962475827123301932096841273640168735033734447707956628e-11","2.4466755568479694783573622961353e-8"
"DTI.DTI.FA_ExternalcapsuleR","DTI.DTI.FA_ExternalcapsuleR",0.103435621505271,"1.2238789718918078300794713656897200036559931864232328233524821e-92","1.0280583363891185772667559471789e-89"
"DTI.DTI.FA_CingulumcingulategyrusR","DTI.DTI.FA_CingulumcingulategyrusR",0.00868013275484257,"0.088152023038982270759871557519320133622656708786379027349871929","74.047699352745107438292108316184"
"DTI.DTI.FA_CingulumhippocampusR","DTI.DTI.FA_CingulumhippocampusR",0.0465383047210339,"5.7324632868227325971767729464111619728230228850500093092375967e-20","4.8152691609310953816284892749844e-17"
"DTI.DTI.FA_Fornix_StriaterminalisR","DTI.DTI.FA_Fornix_StriaterminalisR",0.0601833354131863,"2.3263657975284111912425924506648160075474754131898919678216613e-32","1.9541472699238654006437776585582e-29"
"DTI.DTI.FA_SuperiorlongitudinalfasciculusR","DTI.DTI.FA_SuperiorlongitudinalfasciculusR",0.0612393060101057,"1.9961875064453653305399294679395432373621141227247710628396469e-33","1.6767975054141068776535407530687e-30"
"DTI.DTI.FA_SuperiorfrontooccipitalfasciculusR","DTI.DTI.FA_SuperiorfrontooccipitalfasciculusR",0.0603535341841775,"1.4752315303665150579005062484128121038563511473797362338995157e-32","1.2391944855078726486364252486665e-29"
"DTI.DTI.FA_UncinatefasciculusR","DTI.DTI.FA_UncinatefasciculusR",0.0663072516348292,"3.7125902090276529083077721092917731134282495768047844927823870e-39","3.1185757755832284429785285718074e-36"
"DTI.DTI.FA_TapetumR","DTI.DTI.FA_TapetumR",0.173833430174519,"3.4426881848297309835143075389736423099545279571977628502170172e-271","2.8918580752569740261520183327370e-268"
"DTI.DTI.FA_CINGR","DTI.DTI.FA_CINGR",0.0411741002126099,"4.9440636801252519542299059351018964411537036771200880106000502e-16","4.1530134913052116415531209854865e-13"
"DTI.DTI.MD_ATRR","DTI.DTI.MD_ATRR",0.0831609867880094,"3.0773208792316076519469963183374482382037436643450724643337552e-61","2.5849495385545504276354769074029e-58"
"DTI.DTI.MD_CSTR","DTI.DTI.MD_CSTR",0.0718026547526971,"3.6770386593566495666431777674722944031369569398271704453149786e-47","3.0887124738595856359802693246771e-44"
"DTI.DTI.MD_CGR","DTI.DTI.MD_CGR",0.199595574973002,"2.1946977654066232576064822748466103224017420270596850493428500e-352","1.8435461229415635363894451108703e-349"
"DTI.DTI.MD_IFOFR","DTI.DTI.MD_IFOFR",0.0696577980855607,"4.1252541437231082023745315215989845785877184514517218837423337e-48","3.4652134807274108899946064781443e-45"
"DTI.DTI.MD_ILFR","DTI.DTI.MD_ILFR",0.0698898380107294,"1.2729041344302315735140914252131714446009005021638363516020702e-44","1.0692394729213945217518367971792e-41"
"DTI.DTI.MD_SLFR","DTI.DTI.MD_SLFR",0.0917743239917087,"6.8292157079443664853128691494442342886961307567206943635960963e-81","5.7365411946732678476628100855338e-78"
"DTI.DTI.MD_UFR","DTI.DTI.MD_UFR",-0.0453527289915773,"2.7321785849327792352996402080155072529924936883830836426166777e-19","2.2950300113435345576516977747328e-16"
"DTI.DTI.MD_SLTFR","DTI.DTI.MD_SLTFR",-0.0763494379357357,"7.6920687569664362165011315160442703785229919205606463461359819e-55","6.4613377558518064218609504734752e-52"
"DTI.DTI.MD_CorticospinaltractR","DTI.DTI.MD_CorticospinaltractR",0.0121025487807329,"0.017607187209808132711774584556802882072252157960098574209115015","14.790037256238831477890651027714"
"DTI.DTI.MD_MediallemniscusR","DTI.DTI.MD_MediallemniscusR",0.0044592998325619,"0.38082621604206579379137954598319190116899025089361942670640677","319.89402147533526678475881862591"
"DTI.DTI.MD_InferiorcerebellarpeduncleR","DTI.DTI.MD_InferiorcerebellarpeduncleR",0.155309081996792,"1.5540325410246909608735089136498244389307751329817190294095133e-213","1.3053873344607404071337474874657e-210"
"DTI.DTI.MD_SuperiorcerebellarpeduncleR","DTI.DTI.MD_SuperiorcerebellarpeduncleR",0.00955599183694627,"0.059986508157068221989447627842252522364312883954928323300825760","50.388666851937306471136007387473"
"DTI.DTI.MD_CerebralpeduncleR","DTI.DTI.MD_CerebralpeduncleR",0.0328646299522113,"4.1347300916485395090183588852154771370702962655225320293945460e-11","3.4731732769847731875754214635823e-8"
"DTI.DTI.MD_AnteriorlimbofinternalcapsuleR","DTI.DTI.MD_AnteriorlimbofinternalcapsuleR",0.142605944029883,"6.5301452070800764792864703107297798036413002850080925115377594e-179","5.4853219739472642426006350610123e-176"
"DTI.DTI.MD_.PosteriorlimbofinternalcapsuleR","DTI.DTI.MD_.PosteriorlimbofinternalcapsuleR",0.0856338801583803,"3.1632133941638283337427026827347949883966174454547136924605130e-66","2.6570992510976158003438702534965e-63"
"DTI.DTI.MD_RetrolenticularpartofinternalcapsuleR","DTI.DTI.MD_RetrolenticularpartofinternalcapsuleR",0.114388829196966,"6.3782067550002405874556941282614435111247611007478371750500783e-117","5.3576936742002020934627830677422e-114"
"DTI.DTI.MD_AnteriorcoronaradiataR","DTI.DTI.MD_AnteriorcoronaradiataR",0.124203162889224,"1.4218758251588702815412195136495741092477039453445088610275039e-133","1.1943756931334510364946243914650e-130"
"DTI.DTI.MD_SuperiorcoronaradiataR","DTI.DTI.MD_SuperiorcoronaradiataR",0.109106091081218,"4.0226348742427297772200798632300787833215619923840332916329068e-103","3.3790132943638930128648670851132e-100"
"DTI.DTI.MD_PosteriorcoronaradiataR","DTI.DTI.MD_PosteriorcoronaradiataR",0.15984204306537,"1.1609993789528652822653053160231472194055332288730285509307037e-224","9.7523947832040683710285646545982e-222"
"DTI.DTI.MD_PosteriorthalamicradiationR","DTI.DTI.MD_PosteriorthalamicradiationR",0.0741924334299096,"2.7364835616982778570933199560044539911550365870655858154271690e-49","2.2986461918265533999583887630451e-46"
"DTI.DTI.MD_SagittalstratumR","DTI.DTI.MD_SagittalstratumR",0.0496941617687044,"3.0684545115738528896224032277097559138281824998128081131949600e-24","2.5775017897220364272828187112752e-21"
"DTI.DTI.MD_ExternalcapsuleR","DTI.DTI.MD_ExternalcapsuleR",0.0894098966090401,"3.4619445090161453605302154545463644608725681710769096869048131e-70","2.9080333875735621028453809818182e-67"
"DTI.DTI.MD_CingulumcingulategyrusR","DTI.DTI.MD_CingulumcingulategyrusR",0.0807180578745195,"6.1628005613123943107678248702987084972185544509957438702021188e-57","5.1767524715024112210449728910504e-54"
"DTI.DTI.MD_CingulumhippocampusR","DTI.DTI.MD_CingulumhippocampusR",0.0805918028809392,"8.4188385513839189590183456720739153141600724652374809577124401e-57","7.0718243831624919255754103645438e-54"
"DTI.DTI.MD_Fornix_StriaterminalisR","DTI.DTI.MD_Fornix_StriaterminalisR",0.222547984694402,"1.3044946554121659126512660599882453945823058797309823894332229e-451","1.0957755105462193666270634903902e-448"
"DTI.DTI.MD_SuperiorlongitudinalfasciculusR","DTI.DTI.MD_SuperiorlongitudinalfasciculusR",0.0781345967595129,"3.0117807338863218309320050988060146462244177092970996197431589e-58","2.5298958164645103379828842829977e-55"
"DTI.DTI.MD_SuperiorfrontooccipitalfasciculusR","DTI.DTI.MD_SuperiorfrontooccipitalfasciculusR",0.18490040038962,"6.2490383239285355452927160557540346641732937305222606313633376e-299","5.2491921920999698580458814868357e-296"
"DTI.DTI.MD_UncinatefasciculusR","DTI.DTI.MD_UncinatefasciculusR",0.0433981868676659,"1.5525302827505614173339506407461628095198303911316838142251168e-17","1.3041254375104715905605185382268e-14"
"DTI.DTI.MD_TapetumR","DTI.DTI.MD_TapetumR",0.139681507104215,"6.6600519243722462360454912156391613296330995836613285600988626e-169","5.5944436164726868382782126211348e-166"
"DTI.DTI.MD_CINGR","DTI.DTI.MD_CINGR",0.0909694132151092,"4.3180334047102666772014619379820713811031260189473334691497742e-72","3.6271480599566240088492280279045e-69"
"DTI.DTI.RD_ATRR","DTI.DTI.RD_ATRR",0.0902156036393942,"8.7431709825506642644593652523126252218547891653748810781552926e-71","7.3442636253425579821458668119411e-68"
"DTI.DTI.RD_CSTR","DTI.DTI.RD_CSTR",0.0494768142216226,"3.0942803049950617481282084900024600461816210636961631351848391e-23","2.5991954561958518684276951316027e-20"
"DTI.DTI.RD_CGR","DTI.DTI.RD_CGR",0.0233744202957722,"4.3763605664392823557860725073934841762640108667797776745241382e-6","0.0036761428758089971788603009062118"
"DTI.DTI.RD_IFOFR","DTI.DTI.RD_IFOFR",0.0243291254441795,"7.4607707938551676367002017670324497240000807044546460874222339e-7","0.00062670474668383408148281694843080"
"DTI.DTI.RD_ILFR","DTI.DTI.RD_ILFR",-0.109035423808133,"1.7257270770773046639570202658484913456425857548397159413868858e-111","1.4496107447449359177238970233122e-108"
"DTI.DTI.RD_SLFR","DTI.DTI.RD_SLFR",0.0724153944000828,"8.7355417625672947450697991608818758659502023408216675669710382e-50","7.3378550805565275858586312951411e-47"
"DTI.DTI.RD_UFR","DTI.DTI.RD_UFR",0.018990282212072,"0.00018895866021449897085326755725201383680719861474051056691649213","0.15872527458017913551674474809179"
"DTI.DTI.RD_SLTFR","DTI.DTI.RD_SLTFR",0.0377448858391011,"9.7713403168644188732873856595916774991812238512962959342902773e-14","8.2079258661661118535614039540586e-11"
"DTI.DTI.RD_CorticospinaltractR","DTI.DTI.RD_CorticospinaltractR",0.0113678262527183,"0.025797261364252457261214178851375826742089094504189620166559801","21.669699545972064099419910235149"
"DTI.DTI.RD_MediallemniscusR","DTI.DTI.RD_MediallemniscusR",0.00565268174562046,"0.26707987830614171634789850456832686736919641694139986232420042","224.34709777715904173223474383749"
"DTI.DTI.RD_InferiorcerebellarpeduncleR","DTI.DTI.RD_InferiorcerebellarpeduncleR",0.125575108478148,"1.0338873793929673730646803481922202760510269473654262038758322e-138","8.6846539869009259337433149248134e-136"
"DTI.DTI.RD_SuperiorcerebellarpeduncleR","DTI.DTI.RD_SuperiorcerebellarpeduncleR",0.0130174333350262,"0.010423056304253321616165282550982534103390028567833076079502051","8.7553672955727901575788373428213"
"DTI.DTI.RD_CerebralpeduncleR","DTI.DTI.RD_CerebralpeduncleR",0.00771900310446116,"0.12571570148361645493972388996046311966216876882973418782697194","105.60118924623782214936806756678"
"DTI.DTI.RD_AnteriorlimbofinternalcapsuleR","DTI.DTI.RD_AnteriorlimbofinternalcapsuleR",0.127286970388926,"7.6338135989157885824832896967054624310044851039375678036724994e-140","6.4124034230892624092859633452334e-137"
"DTI.DTI.RD_.PosteriorlimbofinternalcapsuleR","DTI.DTI.RD_.PosteriorlimbofinternalcapsuleR",0.0586694334542443,"1.6433999747194107311890000407394873009893168145106069033383224e-31","1.3804559787643050141987600342214e-28"
"DTI.DTI.RD_RetrolenticularpartofinternalcapsuleR","DTI.DTI.RD_RetrolenticularpartofinternalcapsuleR",0.0532443845913298,"9.2596598144502102932525438063963356616992689110022348903689011e-27","7.7781142441381766463321367973722e-24"
"DTI.DTI.RD_AnteriorcoronaradiataR","DTI.DTI.RD_AnteriorcoronaradiataR",0.0652695968528399,"3.5532674032603189220537604331444625784850255540763720688271100e-38","2.9847446187386678945251587638424e-35"
"DTI.DTI.RD_SuperiorcoronaradiataR","DTI.DTI.RD_SuperiorcoronaradiataR",0.0668359893097024,"1.1734564127061577675167401002576463088294921350186570298555116e-39","9.8570338667317252471406168421591e-37"
"DTI.DTI.RD_PosteriorcoronaradiataR","DTI.DTI.RD_PosteriorcoronaradiataR",0.137999335555578,"9.4297749477062875413507014686647323581893609038037757445641250e-165","7.9210109560732815347345892336811e-162"
"DTI.DTI.RD_PosteriorthalamicradiationR","DTI.DTI.RD_PosteriorthalamicradiationR",0.0558518931601401,"2.7520873362812301209454620699854664942020580848173145093585439e-28","2.3117533624762333015941881387876e-25"
"DTI.DTI.RD_SagittalstratumR","DTI.DTI.RD_SagittalstratumR",0.0195434999518117,"9.8241125080663163920686651861809067215837805330911898685819229e-5","0.082522545067757057693376787563882"
"DTI.DTI.RD_ExternalcapsuleR","DTI.DTI.RD_ExternalcapsuleR",0.0803711957870549,"1.2617806328349854925217990630131252538958177272727874215637724e-56","1.0598957315813878137183112129313e-53"
"DTI.DTI.RD_CingulumcingulategyrusR","DTI.DTI.RD_CingulumcingulategyrusR",-0.0316562020943521,"4.0510362012048312124862003578967167292385320284172782425161346e-10","3.4028704090120582184884083006326e-7"
"DTI.DTI.RD_CingulumhippocampusR","DTI.DTI.RD_CingulumhippocampusR",0.0570240318067035,"2.5954440471374417874614658365883196906544065317047168243496346e-29","2.1801729995954511014676313027345e-26"
"DTI.DTI.RD_Fornix_StriaterminalisR","DTI.DTI.RD_Fornix_StriaterminalisR",0.161097411279057,"3.1285150496856319280507815356842941286400101381321240840805065e-231","2.6279526417359308195626564899754e-228"
"DTI.DTI.RD_SuperiorlongitudinalfasciculusR","DTI.DTI.RD_SuperiorlongitudinalfasciculusR",0.0542559412810728,"1.4705509800095727835110965854981392750062723399713246939230597e-27","1.2352628232080411381493211318181e-24"
"DTI.DTI.RD_SuperiorfrontooccipitalfasciculusR","DTI.DTI.RD_SuperiorfrontooccipitalfasciculusR",0.1657847220451,"3.2612634997971651441865976099634383917975820910139842416649375e-241","2.7394613398296187211167419923694e-238"
"DTI.DTI.RD_UncinatefasciculusR","DTI.DTI.RD_UncinatefasciculusR",0.0385407786839414,"2.9101198944601159811702751000480864979603368206113480752234364e-14","2.4445007113464974241830310840413e-11"
"DTI.DTI.RD_TapetumR","DTI.DTI.RD_TapetumR",0.095871354521273,"2.9443245059133985929228916471768246698286033234009145352652866e-80","2.4732325849672548180552289836274e-77"
"DTI.DTI.RD_CINGR","DTI.DTI.RD_CINGR",0.0722470544965188,"6.2126138404009245295001879558980228930583907230067505193038093e-46","5.2185956259367766047801578829567e-43"
"DTI.DTI.AD_ATRR","DTI.DTI.AD_ATRR",0.0648711071964242,"1.0006737135397950423497133248436660592191271845561429791540989e-38","8.4056591937342783557375919286879e-36"
"DTI.DTI.AD_CSTR","DTI.DTI.AD_CSTR",0.0264832997937969,"1.9908719366176269480341697699163116689001672592625467329836613e-7","0.00016723324267588066363487026067298"
"DTI.DTI.AD_CGR","DTI.DTI.AD_CGR",0.0745909051740528,"2.1942503791285796138247349954474296854227237612536676208793068e-49","1.8431703184680068756127773961749e-46"
"DTI.DTI.AD_IFOFR","DTI.DTI.AD_IFOFR",0.137841027678209,"1.2044504409099444262592081602037107866657731608336332731202749e-188","1.0117383703643533180577348545711e-185"
"DTI.DTI.AD_ILFR","DTI.DTI.AD_ILFR",0.0417889432695345,"2.0114763349106294381591752573932943868381479647154223612769164e-18","1.6896401213249287280537072162100e-15"
"DTI.DTI.AD_SLFR","DTI.DTI.AD_SLFR",0.0882985588705259,"5.3507967643654208581490076179947526389360209279194125592535514e-74","4.4946692820669535208451663991128e-71"
"DTI.DTI.AD_UFR","DTI.DTI.AD_UFR",-0.0967753970758968,"7.2320682543659809384344537780604521240586349212135649219337119e-83","6.0749373336674239882849411735714e-80"
"DTI.DTI.AD_SLTFR","DTI.DTI.AD_SLTFR",-0.0456600297395731,"9.1775524812492195624222485914295556962116003831275214379714968e-21","7.7091440842493444324346888167969e-18"
"DTI.DTI.AD_CorticospinaltractR","DTI.DTI.AD_CorticospinaltractR",0.00988751799173889,"0.052460042842854591676421399015037687073079681282576344472898212","44.066435987997857008193975172611"
"DTI.DTI.AD_MediallemniscusR","DTI.DTI.AD_MediallemniscusR",-0.00225510015937611,"0.65779897827744708040392586274869911417283266891170424207034001","552.55114175305554753929772470909"
"DTI.DTI.AD_InferiorcerebellarpeduncleR","DTI.DTI.AD_InferiorcerebellarpeduncleR",0.140931781034599,"1.5744165809893345214821261005033702934901483003628666057504430e-174","1.3225099280310409980449859244227e-171"
"DTI.DTI.AD_SuperiorcerebellarpeduncleR","DTI.DTI.AD_SuperiorcerebellarpeduncleR",0.0143921327124454,"0.0046135795157532976897846293998803648121322841105664067809282985","3.8754067932327700594190886958989"
"DTI.DTI.AD_CerebralpeduncleR","DTI.DTI.AD_CerebralpeduncleR",0.0651000686556372,"3.1120434533244259070300245167314389137713258417744571730789943e-39","2.6141165007925177619052205940537e-36"
"DTI.DTI.AD_AnteriorlimbofinternalcapsuleR","DTI.DTI.AD_AnteriorlimbofinternalcapsuleR",0.0709339213001775,"9.0415381967781657923569308090471708042113154795699675518377611e-46","7.5948920852936592655798218796050e-43"
"DTI.DTI.AD_.PosteriorlimbofinternalcapsuleR","DTI.DTI.AD_.PosteriorlimbofinternalcapsuleR",0.0881550990987366,"1.5005182624774386901330214393567621320001043884759196757546216e-68","1.2604353404810484997117380090600e-65"
"DTI.DTI.AD_RetrolenticularpartofinternalcapsuleR","DTI.DTI.AD_RetrolenticularpartofinternalcapsuleR",0.0776238172771685,"1.0141256026443718836574586559574914599618845345801182545094810e-52","8.5186550622127238227226527100432e-50"
"DTI.DTI.AD_AnteriorcoronaradiataR","DTI.DTI.AD_AnteriorcoronaradiataR",0.0313601278331775,"7.0393915711537051669401069532242308061048739549913853187882528e-10","5.9130889197691123402296898407108e-7"
"DTI.DTI.AD_SuperiorcoronaradiataR","DTI.DTI.AD_SuperiorcoronaradiataR",0.0867609574729847,"1.1407619228400501102818446204211230595738721100148506779829255e-65","9.5824001518564209263674948115403e-63"
"DTI.DTI.AD_PosteriorcoronaradiataR","DTI.DTI.AD_PosteriorcoronaradiataR",0.16798670308305,"1.1814819029567504099385852266654781658424361404856058746548777e-250","9.9244479848367034434841159039936e-248"
"DTI.DTI.AD_PosteriorthalamicradiationR","DTI.DTI.AD_PosteriorthalamicradiationR",0.0473948662207514,"7.7177912236072760108916205645454072734822618225677374112398152e-21","6.4829446278301118491489612742170e-18"
"DTI.DTI.AD_SagittalstratumR","DTI.DTI.AD_SagittalstratumR",0.0353032846227935,"4.9717473079681742337269009916078958835291218426998743608481937e-13","4.1762677386932663563305968329493e-10"
"DTI.DTI.AD_ExternalcapsuleR","DTI.DTI.AD_ExternalcapsuleR",0.0781157856272818,"3.9258392947050985179986581671413877283117550202977731282274828e-54","3.2977050075522827551188728603973e-51"
"DTI.DTI.AD_CingulumcingulategyrusR","DTI.DTI.AD_CingulumcingulategyrusR",-0.0103593641605254,"0.041394477206609081118708309813546533512051689626321731517799810","34.771360853551628139714980243355"
"DTI.DTI.AD_CingulumhippocampusR","DTI.DTI.AD_CingulumhippocampusR",0.0455966658655033,"3.1530811934306156974843305656840414325305852099866621443049764e-19","2.6485882024817171858868376751746e-16"
"DTI.DTI.AD_Fornix_StriaterminalisR","DTI.DTI.AD_Fornix_StriaterminalisR",0.198124076753194,"1.9261123479499320606007745811217091455973676997812207745078007e-349","1.6179343722779429309046506481424e-346"
"DTI.DTI.AD_SuperiorlongitudinalfasciculusR","DTI.DTI.AD_SuperiorlongitudinalfasciculusR",0.0657798637763177,"1.2207862935625529344761630690638868153067310477220497871611394e-40","1.0254604865925444649599769780139e-37"
"DTI.DTI.AD_SuperiorfrontooccipitalfasciculusR","DTI.DTI.AD_SuperiorfrontooccipitalfasciculusR",-0.0210191241740336,"3.6442431183480418820462115379583541618592787312447459382293479e-5","0.030611642194123551809188176918843"
"DTI.DTI.AD_UncinatefasciculusR","DTI.DTI.AD_UncinatefasciculusR",0.0473197558215112,"7.2895451467522077133112156167075455559129113586642657509744165e-21","6.1232179232718544791814211180364e-18"
"DTI.DTI.AD_TapetumR","DTI.DTI.AD_TapetumR",0.110737894821004,"7.7563854912660484576272067082038909969094197912708158962637545e-106","6.5153638126634807044068536348888e-103"
"DTI.DTI.AD_CINGR","DTI.DTI.AD_CINGR",0.0579933446238081,"3.2160314420203260342908887932482144839055970482934989276922134e-30","2.7014664112970738688043465863283e-27"
"SMT.SMT.smt_fa_ATRR","SMT.SMT.smt_fa_ATRR",0.0399110400972818,"2.9656388168475542824921220360726463830506261693789042876964196e-15","2.4911366061519455972933825103006e-12"
"SMT.SMT.smt_fa_CSTR","SMT.SMT.smt_fa_CSTR",-0.0276687902314061,"5.1550772475411205562140982370709071317076315433046169859001474e-8","4.3302648879345412672198425191399e-5"
"SMT.SMT.smt_fa_CGR","SMT.SMT.smt_fa_CGR",-0.0106762789897538,"0.035247201419865004940667349193839854679151230398046679699319171","29.607649192686604150160573322836"
"SMT.SMT.smt_fa_IFOFR","SMT.SMT.smt_fa_IFOFR",0.0369276024117415,"1.2005995897622067748158655677987838513092113090329487692863561e-13","1.0085036554002536908453270769513e-10"
"SMT.SMT.smt_fa_ILFR","SMT.SMT.smt_fa_ILFR",0.030424803061805,"2.0267341410300667952926641089808788054496566938508675872662166e-9","1.7024566784652561080458378515445e-6"
"SMT.SMT.smt_fa_SLFR","SMT.SMT.smt_fa_SLFR",0.057536205021619,"2.2709735167333571606560688201612417899137354041911675625161518e-30","1.9076177540560200149510978089343e-27"
"SMT.SMT.smt_fa_UFR","SMT.SMT.smt_fa_UFR",-0.00333339901116971,"0.51100986087090890472098848185943323983751906978036318260056108","429.24828313156347996563032476205"
"SMT.SMT.smt_fa_SLTFR","SMT.SMT.smt_fa_SLTFR",-0.0602822007046515,"2.8122817954217310163049628663180326618159661229525570567182871e-35","2.3623167081542540536961688077080e-32"
"SMT.SMT.smt_fa_CorticospinaltractR","SMT.SMT.smt_fa_CorticospinaltractR",-0.0196332824583658,"0.00011190329833284732875215720994497509755706327068998067420557512","0.093998770599591756151812056353768"
"SMT.SMT.smt_fa_MediallemniscusR","SMT.SMT.smt_fa_MediallemniscusR",-0.000790035680743833,"0.87670420220305325454258548441480125569582633161364383085669811","736.43152985056473381577180690809"
"SMT.SMT.smt_fa_InferiorcerebellarpeduncleR","SMT.SMT.smt_fa_InferiorcerebellarpeduncleR",0.0845612103236882,"1.9628756384755924165710418929777606616418651536986968922447607e-62","1.6488155363194976299196751901019e-59"
"SMT.SMT.smt_fa_SuperiorcerebellarpeduncleR","SMT.SMT.smt_fa_SuperiorcerebellarpeduncleR",-0.0235331688017882,"3.6856819094572191156118616151202770512155675761548225714047293e-6","0.0030959728039440640571139637567009"
"SMT.SMT.smt_fa_CerebralpeduncleR","SMT.SMT.smt_fa_CerebralpeduncleR",-0.0498774934549634,"8.0800084102240850517278728136170854224295955456020841039762281e-23","6.7872070645882314434514131634385e-20"
"SMT.SMT.smt_fa_AnteriorlimbofinternalcapsuleR","SMT.SMT.smt_fa_AnteriorlimbofinternalcapsuleR",0.024500799421721,"1.3263857856017551610787019849195293214088785272706607037888191e-6","0.0011141640599054743353061096673330"
"SMT.SMT.smt_fa_.PosteriorlimbofinternalcapsuleR","SMT.SMT.smt_fa_.PosteriorlimbofinternalcapsuleR",-0.00741568265709728,"0.14513632114242973687283480564538933832898660005321116639033190","121.91450975964097897318123674216"
"SMT.SMT.smt_fa_RetrolenticularpartofinternalcapsuleR","SMT.SMT.smt_fa_RetrolenticularpartofinternalcapsuleR",0.0318144036792475,"3.9074218713222668330061253568268302624760036692731800533217872e-10","3.2822343719107041397251452997354e-7"
"SMT.SMT.smt_fa_AnteriorcoronaradiataR","SMT.SMT.smt_fa_AnteriorcoronaradiataR",0.0500274820937296,"7.5372916294015729064249728424625750976484158701756505768958358e-23","6.3313249686973212413969771876686e-20"
"SMT.SMT.smt_fa_SuperiorcoronaradiataR","SMT.SMT.smt_fa_SuperiorcoronaradiataR",0.033186288565583,"7.3580715585398688778590380913653840823784784841720950711804678e-11","6.1807801091734898574015919967482e-8"
"SMT.SMT.smt_fa_PosteriorcoronaradiataR","SMT.SMT.smt_fa_PosteriorcoronaradiataR",0.134272022168076,"8.5131558612789889356633716584086731743213704467002936266614355e-156","7.1510509234743507059572321930626e-153"
"SMT.SMT.smt_fa_PosteriorthalamicradiationR","SMT.SMT.smt_fa_PosteriorthalamicradiationR",0.0781141241709118,"2.6728532758913762834555660695829339124135362833694857546018625e-54","2.2451967517487560781026754984497e-51"
"SMT.SMT.smt_fa_SagittalstratumR","SMT.SMT.smt_fa_SagittalstratumR",0.0355454428429761,"2.3329897368490723986073105216579606453243664792191883271244846e-12","1.9597113789532208148301408381935e-9"
