"","metrics_list..df..","SS","F.stat","p","p_adj","AICf","BICf"
"DTI.DTI.FA_InferiorcerebellarpeduncleR","DTI.DTI.FA_InferiorcerebellarpeduncleR",53.1640272518453,57.1043715009209,4.30680303673102e-14,3.61771455085405e-11,56521.3433569933,56568.8916214272
"DTI.DTI.FA_SuperiorcerebellarpeduncleR","DTI.DTI.FA_SuperiorcerebellarpeduncleR",11.4908618103436,12.3155359041362,0.000450170524946159,0.378143240954774,56566.0671685102,56613.6154329441
"DTI.DTI.FA_CerebralpeduncleR","DTI.DTI.FA_CerebralpeduncleR",50.64502708484,54.3914656683789,1.70546508455817e-13,1.43259067102886e-10,56524.0495403679,56571.5978048018
"DTI.DTI.FA_AnteriorlimbofinternalcapsuleR","DTI.DTI.FA_AnteriorlimbofinternalcapsuleR",12.820633909032,13.7417017560433,0.000210299650648406,0.176651706544661,56564.6415629222,56612.1898273562
"DTI.DTI.FA_.PosteriorlimbofinternalcapsuleR","DTI.DTI.FA_.PosteriorlimbofinternalcapsuleR",94.0740586200409,101.264390830301,9.14414483001585e-24,7.68108165721332e-21,56477.3430999182,56524.8913643522
"DTI.DTI.FA_RetrolenticularpartofinternalcapsuleR","DTI.DTI.FA_RetrolenticularpartofinternalcapsuleR",3.44291221008098,3.68844479478047,0.0548045893983548,46.0358550946181,56574.6929922046,56622.2412566385
"DTI.DTI.FA_AnteriorcoronaradiataR","DTI.DTI.FA_AnteriorcoronaradiataR",268.791269476464,292.02477191453,5.0994465824042e-65,4.28353512921953e-62,56288.3542638738,56335.9025283078
"DTI.DTI.FA_SuperiorcoronaradiataR","DTI.DTI.FA_SuperiorcoronaradiataR",40.1993657161875,43.1493912880247,5.19373439986328e-11,4.36273689588516e-08,56535.2675796699,56582.8158441038
"DTI.DTI.FA_PosteriorcoronaradiataR","DTI.DTI.FA_PosteriorcoronaradiataR",183.330038767133,198.275165464688,8.05331674891982e-45,6.76478606909265e-42,56381.0147746599,56428.5630390939
"DTI.DTI.FA_PosteriorthalamicradiationR","DTI.DTI.FA_PosteriorthalamicradiationR",146.28156223636,157.896716047824,4.43334823647745e-36,3.72401251864106e-33,56421.0540022199,56468.6022666538
"DTI.DTI.FA_SagittalstratumR","DTI.DTI.FA_SagittalstratumR",10.1976532074077,10.9287748882258,0.000948452746500109,0.796700307060092,56567.4534801473,56615.0017445812
"DTI.DTI.FA_ExternalcapsuleR","DTI.DTI.FA_ExternalcapsuleR",190.790876053863,206.425766745866,1.39598144759368e-46,1.17262441597869e-43,56372.9421572566,56420.4904216906
"DTI.DTI.FA_CingulumcingulategyrusR","DTI.DTI.FA_CingulumcingulategyrusR",0.105660155895748,0.113175538288326,0.736560851155287,618.711114970441,56578.2688039402,56625.8170683741
"DTI.DTI.FA_CingulumhippocampusR","DTI.DTI.FA_CingulumhippocampusR",25.4920198297186,27.3416150261642,1.72181635755838e-07,0.000144632574034904,56551.0519876174,56598.6002520513
"DTI.DTI.FA_Fornix_StriaterminalisR","DTI.DTI.FA_Fornix_StriaterminalisR",90.4532535136059,97.3482607297553,6.54280004884986e-23,5.49595204103388e-20,56481.2412350821,56528.789499516
"DTI.DTI.FA_SuperiorlongitudinalfasciculusR","DTI.DTI.FA_SuperiorlongitudinalfasciculusR",62.2330565218399,66.8774647385385,3.0563666602867e-16,2.56734799464083e-13,56511.5974517873,56559.1457162212
"DTI.DTI.FA_SuperiorfrontooccipitalfasciculusR","DTI.DTI.FA_SuperiorfrontooccipitalfasciculusR",51.4917467496198,55.3032832796079,1.07372992032606e-13,9.01933133073892e-11,56523.1399422034,56570.6882066373
"DTI.DTI.FA_UncinatefasciculusR","DTI.DTI.FA_UncinatefasciculusR",68.611631425676,73.7568220017403,9.4596616283243e-18,7.94611576779241e-15,56504.7400195603,56552.2882839942
"DTI.DTI.FA_TapetumR","DTI.DTI.FA_TapetumR",549.954879336608,606.563225720574,5.25505166029372e-132,4.41424339464673e-129,55980.5050250645,56028.0532894984
"DTI.DTI.FA_CINGR","DTI.DTI.FA_CINGR",15.2898893978345,16.3904789802256,5.17334959268472e-05,0.0434561365785517,56561.9940901977,56609.5423546317
"DTI.DTI.MD_ATRR","DTI.DTI.MD_ATRR",108.96895912605,117.389902515967,2.79784506825211e-27,2.35018985733177e-24,56461.2995190215,56508.8477834554
"DTI.DTI.MD_CSTR","DTI.DTI.MD_CSTR",102.354064019317,110.225360670052,1.01702462834694e-25,8.54300687811431e-23,56468.4261037807,56515.9743682146
"DTI.DTI.MD_CGR","DTI.DTI.MD_CGR",723.133071861437,805.096326444914,9.7764303279785e-174,8.21220147550194e-171,55788.5554165596,55836.1036809935
"DTI.DTI.MD_IFOFR","DTI.DTI.MD_IFOFR",139.266769970265,150.269220919882,2.00057723741556e-34,1.68048487942907e-31,56428.6262381755,56476.1745026095
"DTI.DTI.MD_ILFR","DTI.DTI.MD_ILFR",43.1660855633236,46.3410488305858,1.02117380411005e-11,8.57785995452445e-09,56532.0821195272,56579.6303839612
"DTI.DTI.MD_SLFR","DTI.DTI.MD_SLFR",213.240322280828,230.989598582559,6.97407354173938e-52,5.85822177506108e-49,56348.6326244415,56396.1808888754
"DTI.DTI.MD_UFR","DTI.DTI.MD_UFR",36.5412762298802,39.2153141588401,3.87121725868706e-10,3.25182249729713e-07,56539.19470138,56586.742965814
"DTI.DTI.MD_SLTFR","DTI.DTI.MD_SLTFR",127.810324687875,137.824267992592,1.00694352121173e-31,8.45832557817856e-29,56440.9870595149,56488.5353239488
"DTI.DTI.MD_CorticospinaltractR","DTI.DTI.MD_CorticospinaltractR",2.37746048568079,2.54686764158487,0.110528633944478,92.8440525133612,56575.8346745535,56623.3829389875
"DTI.DTI.MD_MediallemniscusR","DTI.DTI.MD_MediallemniscusR",0.708596225136716,0.75902116987284,0.383645259013639,322.262017571456,56577.6228139924,56625.1710784263
"DTI.DTI.MD_InferiorcerebellarpeduncleR","DTI.DTI.MD_InferiorcerebellarpeduncleR",513.784256585877,565.564757168528,2.45284314890388e-123,2.06038824507926e-120,56020.3696337666,56067.9178982005
"DTI.DTI.MD_SuperiorcerebellarpeduncleR","DTI.DTI.MD_SuperiorcerebellarpeduncleR",8.16671188976034,8.751292436895,0.0030973723968996,2.60179281339566,56569.6304468343,56617.1787112682
"DTI.DTI.MD_CerebralpeduncleR","DTI.DTI.MD_CerebralpeduncleR",50.7650568802746,54.5207187183887,1.59718006781425e-13,1.34163125696397e-10,56523.9205994679,56571.4688639019
"DTI.DTI.MD_AnteriorlimbofinternalcapsuleR","DTI.DTI.MD_AnteriorlimbofinternalcapsuleR",503.270648221656,553.677820439543,8.06341588238683e-121,6.77326934120494e-118,56031.9423853707,56079.4906498047
"DTI.DTI.MD_.PosteriorlimbofinternalcapsuleR","DTI.DTI.MD_.PosteriorlimbofinternalcapsuleR",173.875250676603,187.955517440138,1.37166739792086e-42,1.15220061425353e-39,56391.2402640363,56438.7885284702
"DTI.DTI.MD_RetrolenticularpartofinternalcapsuleR","DTI.DTI.MD_RetrolenticularpartofinternalcapsuleR",313.645390802634,341.570927568729,1.20154232162694e-75,1.00929555016663e-72,56239.5529158001,56287.1011802341
"DTI.DTI.MD_AnteriorcoronaradiataR","DTI.DTI.MD_AnteriorcoronaradiataR",285.162586938153,310.081213140641,6.77357827446262e-69,5.6898057505486e-66,56270.5557539606,56318.1040183945
"DTI.DTI.MD_SuperiorcoronaradiataR","DTI.DTI.MD_SuperiorcoronaradiataR",188.205490964123,203.600630111728,5.69098831025435e-46,4.78043018061365e-43,56375.7399021528,56423.2881665867
"DTI.DTI.MD_PosteriorcoronaradiataR","DTI.DTI.MD_PosteriorcoronaradiataR",527.41237867223,580.993100802956,1.33429662368198e-126,1.12080916389286e-123,56005.3588484475,56052.9071128814
"DTI.DTI.MD_PosteriorthalamicradiationR","DTI.DTI.MD_PosteriorthalamicradiationR",100.250294317757,107.947831312488,3.18928550267499e-25,2.67899982224699e-22,56470.6920878584,56518.2403522923
"DTI.DTI.MD_SagittalstratumR","DTI.DTI.MD_SagittalstratumR",47.1996331562987,50.6820183979787,1.12211186785528e-12,9.42573968998436e-10,56527.7503760829,56575.2986405168
"DTI.DTI.MD_ExternalcapsuleR","DTI.DTI.MD_ExternalcapsuleR",174.014701045377,188.107648740359,1.27157803613283e-42,1.06812555035158e-39,56391.089483638,56438.6377480719
"DTI.DTI.MD_CingulumcingulategyrusR","DTI.DTI.MD_CingulumcingulategyrusR",146.433235552919,158.061699643757,4.08280696780318e-36,3.42955785295467e-33,56420.8902448938,56468.4385093277
"DTI.DTI.MD_CingulumhippocampusR","DTI.DTI.MD_CingulumhippocampusR",105.026666058759,113.119433524952,2.38126804547009e-26,2.00026515819488e-23,56465.5470641609,56513.0953285948
"DTI.DTI.MD_Fornix_StriaterminalisR","DTI.DTI.MD_Fornix_StriaterminalisR",1045.64598255431,1184.99741814093,1.76242322731485e-252,1.48043551094448e-249,55426.2048919413,55473.7531563752
"DTI.DTI.MD_SuperiorlongitudinalfasciculusR","DTI.DTI.MD_SuperiorlongitudinalfasciculusR",142.706351108864,154.008523691817,3.08993851224591e-35,2.59554835028656e-32,56424.9136749482,56472.4619393821
"DTI.DTI.MD_SuperiorfrontooccipitalfasciculusR","DTI.DTI.MD_SuperiorfrontooccipitalfasciculusR",650.664706982941,721.563621104162,3.15112668013674e-156,2.64694641131486e-153,55869.0984510045,55916.6467154384
"DTI.DTI.MD_UncinatefasciculusR","DTI.DTI.MD_UncinatefasciculusR",25.8276202942325,27.7020534858541,1.42942236496277e-07,0.000120071478656873,56550.6919460834,56598.2402105173
"DTI.DTI.MD_TapetumR","DTI.DTI.MD_TapetumR",350.636180856127,382.609866049728,1.99253680106541e-84,1.67373091289494e-81,56199.2189842833,56246.7672487173
"DTI.DTI.MD_CINGR","DTI.DTI.MD_CINGR",148.027655378686,159.796199812755,1.71752254223071e-36,1.44271893547379e-33,56419.1687161424,56466.7169805764
"DTI.DTI.RD_ATRR","DTI.DTI.RD_ATRR",156.03209149031,168.508298314372,2.22268943684302e-38,1.86705912694814e-35,56410.5239645012,56458.0722289351
"DTI.DTI.RD_CSTR","DTI.DTI.RD_CSTR",48.0302615798209,51.5761828435194,7.12366200796405e-13,5.9838760866898e-10,56526.8582261301,56574.406490564
"DTI.DTI.RD_CGR","DTI.DTI.RD_CGR",4.21129950740942,4.51181177009612,0.0336735479934602,28.2857803145066,56573.8695889593,56621.4178533932
"DTI.DTI.RD_IFOFR","DTI.DTI.RD_IFOFR",17.4171203108126,18.672916064664,1.55904174954891e-05,0.0130959506962108,56559.7130523608,56607.2613167947
"DTI.DTI.RD_ILFR","DTI.DTI.RD_ILFR",328.243860164974,357.747651624019,4.13343891196085e-79,3.47208868604712e-76,56223.6445817017,56271.1928461357
"DTI.DTI.RD_SLFR","DTI.DTI.RD_SLFR",113.823698453845,122.651215067203,2.00311624904797e-28,1.6826176492003e-25,56456.0676631445,56503.6159275785
"DTI.DTI.RD_UFR","DTI.DTI.RD_UFR",33.221387636604,35.6462626456944,2.40512976403999e-09,2.02030900179359e-06,56542.7580960566,56590.3063604906
"DTI.DTI.RD_SLTFR","DTI.DTI.RD_SLTFR",18.8229320177488,20.1815778044063,7.08140416532021e-06,0.00594837949886897,56558.2054553066,56605.7537197405
"DTI.DTI.RD_CorticospinaltractR","DTI.DTI.RD_CorticospinaltractR",1.62239891682475,1.73793494819741,0.187415479092376,157.429002437596,56576.643720416,56624.1919848499
"DTI.DTI.RD_MediallemniscusR","DTI.DTI.RD_MediallemniscusR",0.223641599273833,0.239550233272249,0.62453640514414,524.610580321077,56578.1423993989,56625.6906638328
"DTI.DTI.RD_InferiorcerebellarpeduncleR","DTI.DTI.RD_InferiorcerebellarpeduncleR",319.135810717489,347.651966531114,5.98993956851062e-77,5.03154923754892e-74,56233.5713148555,56281.1195792894
"DTI.DTI.RD_SuperiorcerebellarpeduncleR","DTI.DTI.RD_SuperiorcerebellarpeduncleR",13.4188247573693,14.3833197309148,0.000149546768612121,0.125619285634182,56564.0002294493,56611.5484938832
"DTI.DTI.RD_CerebralpeduncleR","DTI.DTI.RD_CerebralpeduncleR",4.80062182632901,5.14334627862373,0.0233460242641132,19.6106603818551,56573.2380491205,56620.7863135544
"DTI.DTI.RD_AnteriorlimbofinternalcapsuleR","DTI.DTI.RD_AnteriorlimbofinternalcapsuleR",286.413918286398,311.462640843484,3.42291609318242e-69,2.87524951827323e-66,56269.1946979214,56316.7429623553
"DTI.DTI.RD_.PosteriorlimbofinternalcapsuleR","DTI.DTI.RD_.PosteriorlimbofinternalcapsuleR",82.6491070699703,88.9126614048337,4.55414680398501e-21,3.8254833153474e-18,56489.6405997673,56537.1888642012
"DTI.DTI.RD_RetrolenticularpartofinternalcapsuleR","DTI.DTI.RD_RetrolenticularpartofinternalcapsuleR",49.9446899247123,53.6373461691042,2.50084362349852e-13,2.10070864373876e-10,56524.801854872,56572.3501193059
"DTI.DTI.RD_AnteriorcoronaradiataR","DTI.DTI.RD_AnteriorcoronaradiataR",89.3555865178096,96.1613594997045,1.18817279306379e-22,9.98065146173582e-20,56482.4228293002,56529.9710937342
"DTI.DTI.RD_SuperiorcoronaradiataR","DTI.DTI.RD_SuperiorcoronaradiataR",76.1545711096478,81.8979217155326,1.55837058868786e-19,1.3090312944978e-16,56496.6278388643,56544.1761032982
"DTI.DTI.RD_PosteriorcoronaradiataR","DTI.DTI.RD_PosteriorcoronaradiataR",383.436067471721,419.13518552429,3.17240126079415e-92,2.66481705906708e-89,56163.3879873873,56210.9362518212
"DTI.DTI.RD_PosteriorthalamicradiationR","DTI.DTI.RD_PosteriorthalamicradiationR",51.5850425973294,55.4037569141174,1.02036715364329e-13,8.57108409060363e-11,56523.039715608,56570.5879800419
"DTI.DTI.RD_SagittalstratumR","DTI.DTI.RD_SagittalstratumR",3.98981155603178,4.2744690955178,0.038701613888772,32.5093556665685,56574.1069386845,56621.6552031184
"DTI.DTI.RD_ExternalcapsuleR","DTI.DTI.RD_ExternalcapsuleR",138.283696559425,149.200733179892,3.41196120746741e-34,2.86604741427263e-31,56429.6872091694,56477.2354736033
"DTI.DTI.RD_CingulumcingulategyrusR","DTI.DTI.RD_CingulumcingulategyrusR",6.57425809452616,7.04426081943188,0.00795812340368653,6.68482365909668,56571.3372363511,56618.885500785
"DTI.DTI.RD_CingulumhippocampusR","DTI.DTI.RD_CingulumhippocampusR",40.5840083973708,43.5631415513204,4.20575115942034e-11,3.53283097391308e-08,56534.8546047835,56582.4028692174
"DTI.DTI.RD_Fornix_StriaterminalisR","DTI.DTI.RD_Fornix_StriaterminalisR",473.627524053969,520.23497686588,9.90018023014109e-114,8.31615139331852e-111,56064.5365086207,56112.0847730546
"DTI.DTI.RD_SuperiorlongitudinalfasciculusR","DTI.DTI.RD_SuperiorlongitudinalfasciculusR",58.576062794149,62.9354423898218,2.24525161483355e-15,1.88601135646018e-12,56515.5279482729,56563.0762127069
"DTI.DTI.RD_SuperiorfrontooccipitalfasciculusR","DTI.DTI.RD_SuperiorfrontooccipitalfasciculusR",475.240703029147,522.052192847816,4.07495167119306e-114,3.42295940380217e-111,56062.7640736327,56110.3123380666
"DTI.DTI.RD_UncinatefasciculusR","DTI.DTI.RD_UncinatefasciculusR",23.1305331061376,24.8057124108963,6.39264752266883e-07,0.000536982391904182,56553.5852770053,56601.1335414392
"DTI.DTI.RD_TapetumR","DTI.DTI.RD_TapetumR",187.430734170051,202.754178157082,8.67099579150286e-46,7.2836364648624e-43,56376.5782217467,56424.1264861806
"DTI.DTI.RD_CINGR","DTI.DTI.RD_CINGR",75.7750210366794,81.4881185642406,1.91585940972084e-19,1.60932190416551e-16,56497.0361093173,56544.5843737512
"DTI.DTI.AD_ATRR","DTI.DTI.AD_ATRR",43.4207115198442,46.6150269966428,8.88206501119875e-12,7.46093460940695e-09,56531.8086965058,56579.3569609397
"DTI.DTI.AD_CSTR","DTI.DTI.AD_CSTR",29.0240571192044,31.1356974338369,2.43657979200515e-08,2.04672702528432e-05,56547.2624014774,56594.8106659113
"DTI.DTI.AD_CGR","DTI.DTI.AD_CGR",54.6792790360996,58.7366094343389,1.88284247282022e-14,1.58158767716899e-11,56519.7153363799,56567.2636008138
"DTI.DTI.AD_IFOFR","DTI.DTI.AD_IFOFR",494.875233062801,544.195427337636,8.22887821669683e-119,6.91225770202533e-116,56041.1788511768,56088.7271156107
"DTI.DTI.AD_ILFR","DTI.DTI.AD_ILFR",24.244026461427,26.0013683661492,3.44223829720649e-07,0.000289148016965345,56552.390814024,56599.939078458
"DTI.DTI.AD_SLFR","DTI.DTI.AD_SLFR",214.14652303121,231.982377541221,4.26000721921001e-52,3.57840606413641e-49,56347.6507312358,56395.1989956698
"DTI.DTI.AD_UFR","DTI.DTI.AD_UFR",273.642412200861,297.371970238687,3.62285961967721e-66,3.04320208052885e-63,56283.0818325071,56330.630096941
"DTI.DTI.AD_SLTFR","DTI.DTI.AD_SLTFR",45.0583624182545,48.3773187442828,3.62238045877237e-12,3.04279958536879e-09,56530.0500630464,56577.5983274803
"DTI.DTI.AD_CorticospinaltractR","DTI.DTI.AD_CorticospinaltractR",2.59213788396301,2.77687325465759,0.0956500428581655,80.346036000859,56575.604642613,56623.1529070469
"DTI.DTI.AD_MediallemniscusR","DTI.DTI.AD_MediallemniscusR",2.19870261502729,2.3553502041998,0.124869333525519,104.890240161436,56576.0262158892,56623.5744803232
"DTI.DTI.AD_InferiorcerebellarpeduncleR","DTI.DTI.AD_InferiorcerebellarpeduncleR",411.003003248541,449.93251976691,8.6724714297486e-99,7.28487600098882e-96,56133.2248484061,56180.7731128401
"DTI.DTI.AD_SuperiorcerebellarpeduncleR","DTI.DTI.AD_SuperiorcerebellarpeduncleR",5.85889155509722,6.27751615122535,0.0122356554522777,10.2779505799132,56572.1039186877,56619.6521831216
"DTI.DTI.AD_CerebralpeduncleR","DTI.DTI.AD_CerebralpeduncleR",118.800992938763,128.048145322421,1.34207327902087e-29,1.12734155437753e-26,56450.7023406145,56498.2506050484
"DTI.DTI.AD_AnteriorlimbofinternalcapsuleR","DTI.DTI.AD_AnteriorlimbofinternalcapsuleR",161.874384749044,174.871758745784,9.30462764665616e-40,7.81588722319117e-37,56404.2120063193,56451.7602707532
"DTI.DTI.AD_.PosteriorlimbofinternalcapsuleR","DTI.DTI.AD_.PosteriorlimbofinternalcapsuleR",187.892608815877,203.25878582336,6.74596313471218e-46,5.66660903315823e-43,56376.0784580013,56423.6267224352
"DTI.DTI.AD_RetrolenticularpartofinternalcapsuleR","DTI.DTI.AD_RetrolenticularpartofinternalcapsuleR",197.802659476365,214.091673511811,3.08636786157629e-48,2.59254900372409e-45,56365.3525067997,56412.9007712337
"DTI.DTI.AD_AnteriorcoronaradiataR","DTI.DTI.AD_AnteriorcoronaradiataR",22.9035858143579,24.5620362531794,7.25312810330752e-07,0.000609262760677831,56553.8287186006,56601.3769830345
"DTI.DTI.AD_SuperiorcoronaradiataR","DTI.DTI.AD_SuperiorcoronaradiataR",104.63217301793,112.692198665856,2.95035541320902e-26,2.47829854709558e-23,56465.9720542258,56513.5203186598
"DTI.DTI.AD_PosteriorcoronaradiataR","DTI.DTI.AD_PosteriorcoronaradiataR",506.889018149461,557.767316126196,1.09766255905506e-121,9.22036549606249e-119,56027.9602398788,56075.5085043127
"DTI.DTI.AD_PosteriorthalamicradiationR","DTI.DTI.AD_PosteriorthalamicradiationR",27.1625396933705,29.1358968703948,6.82272008942805e-08,5.73108487511956e-05,56549.2597445159,56596.8080089498
"DTI.DTI.AD_SagittalstratumR","DTI.DTI.AD_SagittalstratumR",29.9754172414578,32.157880510958,1.44059613682616e-08,1.21010075493397e-05,56546.2415499589,56593.7898143928
"DTI.DTI.AD_ExternalcapsuleR","DTI.DTI.AD_ExternalcapsuleR",149.148584662547,161.015785177854,9.3436893494945e-37,7.84869905357538e-34,56417.9583382749,56465.5066027088
"DTI.DTI.AD_CingulumcingulategyrusR","DTI.DTI.AD_CingulumcingulategyrusR",7.46259669258507,7.99648063257725,0.00469139567409907,3.94077236624322,56570.3851340007,56617.9333984346
"DTI.DTI.AD_CingulumhippocampusR","DTI.DTI.AD_CingulumhippocampusR",38.6240396881985,41.4550280317944,1.23298168101046e-10,1.03570461204879e-07,56536.9588547535,56584.5071191874
"DTI.DTI.AD_Fornix_StriaterminalisR","DTI.DTI.AD_Fornix_StriaterminalisR",886.130939132003,995.41364890604,2.31053756860714e-213,1.94085155763e-210,55606.226965177,55653.7752296109
"DTI.DTI.AD_SuperiorlongitudinalfasciculusR","DTI.DTI.AD_SuperiorlongitudinalfasciculusR",104.484774567194,112.532571117851,3.19630213228296e-26,2.68489379111769e-23,56466.1308453213,56513.6791097552
"DTI.DTI.AD_SuperiorfrontooccipitalfasciculusR","DTI.DTI.AD_SuperiorfrontooccipitalfasciculusR",12.0212522979709,12.8843499669224,0.000332117142876662,0.278978400016396,56565.4985659774,56613.0468304113
"DTI.DTI.AD_UncinatefasciculusR","DTI.DTI.AD_UncinatefasciculusR",26.3250728382009,28.2363461700571,1.0849523247738e-07,9.11359952809992e-05,56550.1582534527,56597.7065178866
"DTI.DTI.AD_TapetumR","DTI.DTI.AD_TapetumR",214.12386157041,231.957549846301,4.31284489591977e-52,3.62278971257261e-49,56347.6752861215,56395.2235505554
"DTI.DTI.AD_CINGR","DTI.DTI.AD_CINGR",80.5070761664247,86.5985263109872,1.45996890070433e-20,1.22637387659164e-17,56491.9453983822,56539.4936628162
"SMT.SMT.smt_fa_ATRR","SMT.SMT.smt_fa_ATRR",9.65359476183585,10.3454147814518,0.00129998837044297,1.09199023117209,56568.0366793285,56615.5849437624
"SMT.SMT.smt_fa_CSTR","SMT.SMT.smt_fa_CSTR",86.7225157886314,93.314794336604,4.97179627146508e-22,4.17630886803066e-19,56485.2569451017,56532.8052095356
"SMT.SMT.smt_fa_CGR","SMT.SMT.smt_fa_CGR",64.6958547879076,69.5330701430071,7.98493281769123e-17,6.70734356686063e-14,56508.9500372131,56556.498301647
"SMT.SMT.smt_fa_IFOFR","SMT.SMT.smt_fa_IFOFR",37.2271836636064,39.9528552503949,2.65550189883901e-10,2.23062159502477e-07,56538.4584067555,56586.0066711894
"SMT.SMT.smt_fa_ILFR","SMT.SMT.smt_fa_ILFR",14.9747494647636,16.0523892782964,6.1832159943413e-05,0.0519390143524669,56562.3319942925,56609.8802587265
"SMT.SMT.smt_fa_SLFR","SMT.SMT.smt_fa_SLFR",97.553611206291,105.029155961271,1.38039266920529e-24,1.15952984213244e-21,56473.5963353082,56521.1445997421
"SMT.SMT.smt_fa_UFR","SMT.SMT.smt_fa_UFR",0.151788060771651,0.162584816348398,0.686792024372281,576.905300472716,56578.2193828998,56625.7676473338
"SMT.SMT.smt_fa_SLTFR","SMT.SMT.smt_fa_SLTFR",112.360151456774,121.064815623528,4.43517615151547e-28,3.72554796727299e-25,56457.6450396759,56505.1933041099
"SMT.SMT.smt_fa_CorticospinaltractR","SMT.SMT.smt_fa_CorticospinaltractR",7.10036532642698,7.60819017103418,0.00581554484366627,4.88505766867967,56570.7733712061,56618.32163564
"SMT.SMT.smt_fa_MediallemniscusR","SMT.SMT.smt_fa_MediallemniscusR",0.0459218399082602,0.0491880087071516,0.824484487910938,692.566969845187,56578.3328068801,56625.8810713141
"SMT.SMT.smt_fa_InferiorcerebellarpeduncleR","SMT.SMT.smt_fa_InferiorcerebellarpeduncleR",312.310826949586,340.093339016325,2.49027533165613e-75,2.09183127859115e-72,56241.0066071353,56288.5548715693
"SMT.SMT.smt_fa_SuperiorcerebellarpeduncleR","SMT.SMT.smt_fa_SuperiorcerebellarpeduncleR",13.9132174831175,14.913634512172,0.000112893604632475,0.0948306278912789,56563.4701650138,56611.0184294478
"SMT.SMT.smt_fa_CerebralpeduncleR","SMT.SMT.smt_fa_CerebralpeduncleR",118.741414698838,127.983527274755,1.38620587755648e-29,1.16441293714744e-26,56450.7665718853,56498.3148363192
"SMT.SMT.smt_fa_AnteriorlimbofinternalcapsuleR","SMT.SMT.smt_fa_AnteriorlimbofinternalcapsuleR",6.58047064800121,7.05091981494552,0.00792860331327221,6.66002678314866,56571.3305780229,56618.8788424568
"SMT.SMT.smt_fa_.PosteriorlimbofinternalcapsuleR","SMT.SMT.smt_fa_.PosteriorlimbofinternalcapsuleR",13.1084575655223,14.0504156458097,0.00017846486687335,0.149910488173614,56564.3329834072,56611.8812478411
"SMT.SMT.smt_fa_RetrolenticularpartofinternalcapsuleR","SMT.SMT.smt_fa_RetrolenticularpartofinternalcapsuleR",44.5882535445962,47.871399053984,4.68582502867223e-12,3.93609302408467e-09,56530.5549170211,56578.103181455
"SMT.SMT.smt_fa_AnteriorcoronaradiataR","SMT.SMT.smt_fa_AnteriorcoronaradiataR",58.2235537881315,62.5555387340118,2.72131749028332e-15,2.28590669183799e-12,56515.9067811036,56563.4550455375
"SMT.SMT.smt_fa_SuperiorcoronaradiataR","SMT.SMT.smt_fa_SuperiorcoronaradiataR",185.410587000548,200.547415425434,2.59960060301412e-45,2.18366450653186e-42,56378.7639445795,56426.3122090134
"SMT.SMT.smt_fa_PosteriorcoronaradiataR","SMT.SMT.smt_fa_PosteriorcoronaradiataR",366.338491740684,400.079669696401,3.69609932725071e-88,3.1047234348906e-85,56182.0734292312,56229.6216936651
"SMT.SMT.smt_fa_PosteriorthalamicradiationR","SMT.SMT.smt_fa_PosteriorthalamicradiationR",272.937084400393,296.594347361596,5.32165443111644e-66,4.47018972213781e-63,56283.8484977582,56331.3967621922
"SMT.SMT.smt_fa_SagittalstratumR","SMT.SMT.smt_fa_SagittalstratumR",53.2591045068839,57.2067816172184,4.08887238498449e-14,3.43465280338697e-11,56521.2412076659,56568.7894720998
"SMT.SMT.smt_fa_ExternalcapsuleR","SMT.SMT.smt_fa_ExternalcapsuleR",4.50186731572467,4.82318759334318,0.0280905725411327,23.5960809345515,56573.558208068,56621.1064725019
"SMT.SMT.smt_fa_CingulumcingulategyrusR","SMT.SMT.smt_fa_CingulumcingulategyrusR",8.2478711429394,8.83829877697262,0.00295318141833197,2.48067239139885,56569.5434566531,56617.091721087
"SMT.SMT.smt_fa_CingulumhippocampusR","SMT.SMT.smt_fa_CingulumhippocampusR",204.602361810161,221.531157453784,7.65169934463245e-50,6.42742744949126e-47,56357.9897218175,56405.5379862515
"SMT.SMT.smt_fa_Fornix_StriaterminalisR","SMT.SMT.smt_fa_Fornix_StriaterminalisR",194.9437081592,210.965325268636,1.46038085754731e-47,1.22671992033974e-44,56368.4474153443,56415.9956797782
"SMT.SMT.smt_fa_SuperiorlongitudinalfasciculusR","SMT.SMT.smt_fa_SuperiorlongitudinalfasciculusR",138.670931722587,149.621600020432,2.76489355921159e-34,2.32251058973773e-31,56429.269296524,56476.8175609579
"SMT.SMT.smt_fa_SuperiorfrontooccipitalfasciculusR","SMT.SMT.smt_fa_SuperiorfrontooccipitalfasciculusR",44.598819508592,47.8827696117432,4.65879139372785e-12,3.91338477073139e-09,56530.5435702783,56578.0918347122
"SMT.SMT.smt_fa_UncinatefasciculusR","SMT.SMT.smt_fa_UncinatefasciculusR",17.6274308959401,18.8985989354454,1.38520351432389e-05,0.0116357095203207,56559.4875216811,56607.035786115
"SMT.SMT.smt_fa_TapetumR","SMT.SMT.smt_fa_TapetumR",1052.06261525984,1192.69383143571,4.62869914761399e-254,3.88810728399576e-251,55418.9300503221,55466.478314756
"SMT.SMT.smt_fa_CINGR","SMT.SMT.smt_fa_CINGR",131.89825641783,142.263194740564,1.09377278644791e-32,9.18769140616241e-30,56436.5772831076,56484.1255475415
"SMT.SMT.smt_long_ATRR","SMT.SMT.smt_long_ATRR",1.22696948159864,1.31431850446271,0.251627683598291,211.367254222564,56577.0674089063,56624.6156733403
