"","metrics_list..df..","SS","F.stat","p","p_adj","AICf","BICf"
"DTI.DTI.FA_InferiorcerebellarpeduncleR","DTI.DTI.FA_InferiorcerebellarpeduncleR",68.4532856532314,67.8751600482102,1.85547553610441e-16,1.5585994503277e-13,53273.7519553493,53320.7741184643
"DTI.DTI.FA_SuperiorcerebellarpeduncleR","DTI.DTI.FA_SuperiorcerebellarpeduncleR",6.54395796464087,6.46747010055226,0.0109946630701854,9.23551697895575,53335.0543150673,53382.0764781823
"DTI.DTI.FA_CerebralpeduncleR","DTI.DTI.FA_CerebralpeduncleR",103.02565007114,102.343064401358,5.38263467121327e-24,4.52141312381915e-21,53239.4309593921,53286.4531225071
"DTI.DTI.FA_AnteriorlimbofinternalcapsuleR","DTI.DTI.FA_AnteriorlimbofinternalcapsuleR",60.9189708980193,60.3803662604289,8.22152301970213e-15,6.90607933654979e-12,53281.2231436657,53328.2453067807
"DTI.DTI.FA_.PosteriorlimbofinternalcapsuleR","DTI.DTI.FA_.PosteriorlimbofinternalcapsuleR",49.9327131612336,49.4624532037144,2.0918615935788e-12,1.75716373860619e-09,53292.1120099238,53339.1341730388
"DTI.DTI.FA_RetrolenticularpartofinternalcapsuleR","DTI.DTI.FA_RetrolenticularpartofinternalcapsuleR",18.1373463372547,17.9363359403534,2.29509609195492e-05,0.0192788071724213,53323.5898608538,53370.6120239688
"DTI.DTI.FA_AnteriorcoronaradiataR","DTI.DTI.FA_AnteriorcoronaradiataR",222.453498976673,222.389864272044,5.27747485067182e-50,4.43307887456433e-47,53120.3848165011,53167.4069796161
"DTI.DTI.FA_SuperiorcoronaradiataR","DTI.DTI.FA_SuperiorcoronaradiataR",32.0780228859803,31.7459051720587,1.78248167869946e-08,1.49728461010754e-05,53309.7949167929,53356.8170799079
"DTI.DTI.FA_PosteriorcoronaradiataR","DTI.DTI.FA_PosteriorcoronaradiataR",232.832161977381,232.894717829058,2.8769491005878e-52,2.41663724449375e-49,53110.0034705642,53157.0256336792
"DTI.DTI.FA_PosteriorthalamicradiationR","DTI.DTI.FA_PosteriorthalamicradiationR",172.473528176833,171.964928093025,4.09799886342338e-39,3.44231904527564e-36,53170.2972231855,53217.3193863005
"DTI.DTI.FA_SagittalstratumR","DTI.DTI.FA_SagittalstratumR",26.6636109401115,26.3799956195526,2.8324385647171e-07,0.000237924839436237,53315.1539356156,53362.1760987306
"DTI.DTI.FA_ExternalcapsuleR","DTI.DTI.FA_ExternalcapsuleR",198.661822312399,198.352826206855,8.09647980358164e-45,6.80104303500858e-42,53144.1609337226,53191.1830968376
"DTI.DTI.FA_CingulumcingulategyrusR","DTI.DTI.FA_CingulumcingulategyrusR",3.00869392491586,2.97297214401737,0.0846826890883286,71.1334588341961,53338.5488652784,53385.5710283934
"DTI.DTI.FA_CingulumhippocampusR","DTI.DTI.FA_CingulumhippocampusR",54.5954693503008,54.0946509328539,1.98949246343389e-13,1.67117366928447e-10,53287.4913621984,53334.5135253134
"DTI.DTI.FA_Fornix_StriaterminalisR","DTI.DTI.FA_Fornix_StriaterminalisR",65.924431468753,65.3589036196062,6.62001620637576e-16,5.56081361335564e-13,53276.2599540369,53323.2821171519
"DTI.DTI.FA_SuperiorlongitudinalfasciculusR","DTI.DTI.FA_SuperiorlongitudinalfasciculusR",68.3581850510163,67.7805209942741,1.94636890005329e-16,1.63494987604476e-13,53273.846277738,53320.868440853
"DTI.DTI.FA_SuperiorfrontooccipitalfasciculusR","DTI.DTI.FA_SuperiorfrontooccipitalfasciculusR",82.5650230493375,81.928991177304,1.54597585667616e-19,1.29861971960797e-16,53259.7504232416,53306.7725863566
"DTI.DTI.FA_UncinatefasciculusR","DTI.DTI.FA_UncinatefasciculusR",79.3118093220401,78.6872611460776,7.91862859672437e-19,6.65164802124847e-16,53262.9791603269,53310.001323442
"DTI.DTI.FA_TapetumR","DTI.DTI.FA_TapetumR",604.199012775913,616.603998775148,6.00500959723521e-134,5.04420806167758e-131,52734.6992885588,52781.7214516738
"DTI.DTI.FA_CINGR","DTI.DTI.FA_CINGR",50.8444093934449,50.3679945310868,1.32018671251098e-12,1.10895683850922e-09,53291.2086367702,53338.2307998852
"DTI.DTI.MD_ATRR","DTI.DTI.MD_ATRR",198.599211127752,198.28964984662,8.35485045445953e-45,7.018074381746e-42,53144.223464125,53191.24562724
"DTI.DTI.MD_CSTR","DTI.DTI.MD_CSTR",92.8447972692265,92.1798347301824,8.88478876469417e-22,7.46322256234311e-19,53249.5443296228,53296.5664927378
"DTI.DTI.MD_CGR","DTI.DTI.MD_CGR",771.195116975989,794.263888131298,3.53858071715868e-171,2.97240780241329e-168,52563.4478176045,52610.4699807195
"DTI.DTI.MD_IFOFR","DTI.DTI.MD_IFOFR",79.7217979829948,79.0957409668858,6.44509610920338e-19,5.41388073173084e-16,53262.5722870295,53309.5944501445
"DTI.DTI.MD_ILFR","DTI.DTI.MD_ILFR",151.072426094128,150.455337480545,1.86997704092689e-34,1.57078071437859e-31,53191.6287568289,53238.6509199439
"DTI.DTI.MD_SLFR","DTI.DTI.MD_SLFR",152.551760816852,151.940594517814,8.90868669466761e-35,7.48329682352079e-32,53190.1550130082,53237.1771761232
"DTI.DTI.MD_UFR","DTI.DTI.MD_UFR",52.5227846309426,52.0352676203953,5.65952551262613e-13,4.75400143060595e-10,53289.5454697517,53336.5676328667
"DTI.DTI.MD_SLTFR","DTI.DTI.MD_SLTFR",112.932437189225,112.243256390631,3.74865228919823e-26,3.14886792292652e-23,53229.5845887184,53276.6067518334
"DTI.DTI.MD_CorticospinaltractR","DTI.DTI.MD_CorticospinaltractR",2.94774591997702,2.91273838966442,0.0878991345589891,73.8352730295509,53338.6091056547,53385.6312687697
"DTI.DTI.MD_MediallemniscusR","DTI.DTI.MD_MediallemniscusR",4.56782991846922,4.51396845545774,0.0336322265926155,28.2510703377971,53337.0077654907,53384.0299286057
"DTI.DTI.MD_InferiorcerebellarpeduncleR","DTI.DTI.MD_InferiorcerebellarpeduncleR",415.480670626759,419.690672866347,2.92916738875399e-92,2.46050060655335e-89,52926.3589313794,52973.3810944944
"DTI.DTI.MD_SuperiorcerebellarpeduncleR","DTI.DTI.MD_SuperiorcerebellarpeduncleR",0.519256182538811,0.513023677230685,0.473841790776339,398.027104252125,53341.0092419549,53388.0314050699
"DTI.DTI.MD_CerebralpeduncleR","DTI.DTI.MD_CerebralpeduncleR",0.518147380273149,0.511928153672544,0.474314291183723,398.424004594327,53341.0103377413,53388.0325008563
"DTI.DTI.MD_AnteriorlimbofinternalcapsuleR","DTI.DTI.MD_AnteriorlimbofinternalcapsuleR",328.083201327103,329.85113399885,4.39625460594283e-73,3.69285386899198e-70,53014.457884352,53061.480047467
"DTI.DTI.MD_.PosteriorlimbofinternalcapsuleR","DTI.DTI.MD_.PosteriorlimbofinternalcapsuleR",161.789747508399,161.220858647819,8.68456642487792e-37,7.29503579689746e-34,53180.9493135416,53227.9714766566
"DTI.DTI.MD_RetrolenticularpartofinternalcapsuleR","DTI.DTI.MD_RetrolenticularpartofinternalcapsuleR",196.050838942534,195.718632386619,3.00045343768783e-44,2.52038088765777e-41,53146.7683710478,53193.7905341628
"DTI.DTI.MD_AnteriorcoronaradiataR","DTI.DTI.MD_AnteriorcoronaradiataR",303.195417145664,304.422095802385,1.23001614758532e-67,1.03321356397167e-64,53039.4697457341,53086.4919088491
"DTI.DTI.MD_SuperiorcoronaradiataR","DTI.DTI.MD_SuperiorcoronaradiataR",292.396352149415,293.409294914505,2.82830398824355e-65,2.37577535012458e-62,53050.3122581318,53097.3344212468
"DTI.DTI.MD_PosteriorcoronaradiataR","DTI.DTI.MD_PosteriorcoronaradiataR",438.870078441672,443.877626875143,2.09534546721293e-97,1.76009019245887e-94,52902.711273373,52949.733436488
"DTI.DTI.MD_PosteriorthalamicradiationR","DTI.DTI.MD_PosteriorthalamicradiationR",131.389329028214,130.715680615398,3.59890948228949e-30,3.02308396512317e-27,53211.2264276719,53258.2485907869
"DTI.DTI.MD_SagittalstratumR","DTI.DTI.MD_SagittalstratumR",62.2380225762136,61.6920668261027,4.23191002747e-15,3.5548044230748e-12,53279.9153590609,53326.9375221759
"DTI.DTI.MD_ExternalcapsuleR","DTI.DTI.MD_ExternalcapsuleR",134.983631216477,134.317226611026,5.94060899316604e-31,4.99011155425948e-28,53207.6492563687,53254.6714194837
"DTI.DTI.MD_CingulumcingulategyrusR","DTI.DTI.MD_CingulumcingulategyrusR",72.3482753975331,71.752066226195,2.61837473319203e-17,2.19943477588131e-14,53269.8884299974,53316.9105931124
"DTI.DTI.MD_CingulumhippocampusR","DTI.DTI.MD_CingulumhippocampusR",132.694480253529,132.023302983253,1.87106796475772e-30,1.57169709039649e-27,53209.9275760219,53256.9497391369
"DTI.DTI.MD_Fornix_StriaterminalisR","DTI.DTI.MD_Fornix_StriaterminalisR",1145.02905853601,1204.05891133583,9.6755873802095e-256,8.12749339937598e-253,52174.3105340978,52221.3326972128
"DTI.DTI.MD_SuperiorlongitudinalfasciculusR","DTI.DTI.MD_SuperiorlongitudinalfasciculusR",121.96999990179,121.283896348291,4.04073887561007e-28,3.39422065551246e-25,53220.597620475,53267.61978359
"DTI.DTI.MD_SuperiorfrontooccipitalfasciculusR","DTI.DTI.MD_SuperiorfrontooccipitalfasciculusR",659.900256868939,675.501284115363,2.49419259595442e-146,2.09512178060171e-143,52677.7526778318,52724.7748409468
"DTI.DTI.MD_UncinatefasciculusR","DTI.DTI.MD_UncinatefasciculusR",39.0971328238993,38.7067145749632,5.02971360115082e-10,4.22495942496669e-07,53302.8453320776,53349.8674951926
"DTI.DTI.MD_TapetumR","DTI.DTI.MD_TapetumR",384.4164407551,387.66148258091,1.95744450324855e-85,1.64425338272879e-82,52957.7200241348,53004.7421872498
"DTI.DTI.MD_CINGR","DTI.DTI.MD_CINGR",152.400427300196,151.788644416433,9.61072841905162e-35,8.07301187200336e-32,53190.3057799139,53237.3279430289
"DTI.DTI.RD_ATRR","DTI.DTI.RD_ATRR",185.215769763607,184.795082870797,6.87930033086696e-42,5.77861227792824e-39,53157.5848445668,53204.6070076818
"DTI.DTI.RD_CSTR","DTI.DTI.RD_CSTR",48.1575385774086,47.6995137184781,5.12771648201739e-12,4.30728184489461e-09,53293.8708534325,53340.8930165475
"DTI.DTI.RD_CGR","DTI.DTI.RD_CGR",17.6172321238191,17.4215070320108,3.00772119217805e-05,0.0252648580142956,53324.1043411966,53371.1265043116
"DTI.DTI.RD_IFOFR","DTI.DTI.RD_IFOFR",11.9541840283237,11.8178372305342,0.000587936093123921,0.493866318224094,53329.7051320311,53376.7272951461
"DTI.DTI.RD_ILFR","DTI.DTI.RD_ILFR",160.921482880083,160.348231608518,1.34207373085431e-36,1.12734193391762e-33,53181.8147363755,53228.8368994906
"DTI.DTI.RD_SLFR","DTI.DTI.RD_SLFR",104.527311446243,103.843056325531,2.53499490602193e-24,2.12939572105842e-21,53237.9387889677,53284.9609520828
"DTI.DTI.RD_UFR","DTI.DTI.RD_UFR",0.511139156184072,0.505003861093922,0.477318540050141,400.947573642118,53341.0172636961,53388.0394268111
"DTI.DTI.RD_SLTFR","DTI.DTI.RD_SLTFR",37.0177975298902,36.6441112281187,1.44490079720762e-09,1.2137166696544e-06,53304.9043403135,53351.9265034285
"DTI.DTI.RD_CorticospinaltractR","DTI.DTI.RD_CorticospinaltractR",2.53664639702038,2.50646667714912,0.113396787483665,95.2533014862787,53339.0154270967,53386.0375902117
"DTI.DTI.RD_MediallemniscusR","DTI.DTI.RD_MediallemniscusR",5.5182399853511,5.45344554989193,0.019540286804178,16.4138409155095,53336.0682875781,53383.0904506931
"DTI.DTI.RD_InferiorcerebellarpeduncleR","DTI.DTI.RD_InferiorcerebellarpeduncleR",281.829115443146,282.645253308612,5.77307276489467e-63,4.84938112251152e-60,53060.9159319116,53107.9380950267
"DTI.DTI.RD_SuperiorcerebellarpeduncleR","DTI.DTI.RD_SuperiorcerebellarpeduncleR",0.569389514097566,0.562556759993141,0.453241347191486,380.722731640848,53340.9596970586,53387.9818601736
"DTI.DTI.RD_CerebralpeduncleR","DTI.DTI.RD_CerebralpeduncleR",0.286373745100718,0.28293299131793,0.5947915586251,499.624909245084,53341.2393892372,53388.2615523522
"DTI.DTI.RD_AnteriorlimbofinternalcapsuleR","DTI.DTI.RD_AnteriorlimbofinternalcapsuleR",336.8821168963,338.857688898067,5.19947961736992e-75,4.36756287859073e-72,53005.6070974642,53052.6292605792
"DTI.DTI.RD_.PosteriorlimbofinternalcapsuleR","DTI.DTI.RD_.PosteriorlimbofinternalcapsuleR",57.4802505796833,56.9616717893126,4.64739636765163e-14,3.90381294882737e-11,53284.6320615034,53331.6542246185
"DTI.DTI.RD_RetrolenticularpartofinternalcapsuleR","DTI.DTI.RD_RetrolenticularpartofinternalcapsuleR",61.5308762674686,60.9888386670897,6.04153858963548e-15,5.0748924152938e-12,53280.6164764329,53327.6386395479
"DTI.DTI.RD_AnteriorcoronaradiataR","DTI.DTI.RD_AnteriorcoronaradiataR",66.8940294424756,66.3235917174083,4.06475015442115e-16,3.41439012971377e-13,53275.2983920813,53322.3205551963
"DTI.DTI.RD_SuperiorcoronaradiataR","DTI.DTI.RD_SuperiorcoronaradiataR",102.150363329947,101.468861086954,8.34862967074171e-24,7.01284892342304e-21,53240.3006591748,53287.3228222898
"DTI.DTI.RD_PosteriorcoronaradiataR","DTI.DTI.RD_PosteriorcoronaradiataR",319.461511389916,321.034244811449,3.39358529063594e-71,2.85061164413419e-68,53023.1263423624,53070.1485054774
"DTI.DTI.RD_PosteriorthalamicradiationR","DTI.DTI.RD_PosteriorthalamicradiationR",70.1766459726423,69.5903217459294,7.80052820106187e-17,6.55244368889197e-14,53272.0426150111,53319.0647781261
"DTI.DTI.RD_SagittalstratumR","DTI.DTI.RD_SagittalstratumR",13.8395552739094,13.6830675088961,0.000217016153628155,0.18229356904765,53327.8406739214,53374.8628370364
"DTI.DTI.RD_ExternalcapsuleR","DTI.DTI.RD_ExternalcapsuleR",107.226093214584,106.539439127535,6.55095196852919e-25,5.50279965356452e-22,53235.2567652135,53282.2789283285
"DTI.DTI.RD_CingulumcingulategyrusR","DTI.DTI.RD_CingulumcingulategyrusR",31.512592564497,31.1853962579534,2.37783376692482e-08,1.99738036421685e-05,53310.3546341454,53357.3767972604
"DTI.DTI.RD_CingulumhippocampusR","DTI.DTI.RD_CingulumhippocampusR",88.3668890754598,87.7131543473802,8.40311133493216e-21,7.05861352134301e-18,53253.9908265103,53301.0129896253
"DTI.DTI.RD_Fornix_StriaterminalisR","DTI.DTI.RD_Fornix_StriaterminalisR",668.394847114741,684.514842330979,3.2028506109155e-148,2.69039451316902e-145,52669.0529170738,52716.0750801888
"DTI.DTI.RD_SuperiorlongitudinalfasciculusR","DTI.DTI.RD_SuperiorlongitudinalfasciculusR",63.3227457125686,62.7708821527249,2.4513853080272e-15,2.05916365874285e-12,53278.8398329264,53325.8619960414
"DTI.DTI.RD_SuperiorfrontooccipitalfasciculusR","DTI.DTI.RD_SuperiorfrontooccipitalfasciculusR",563.469046808881,573.763051771601,6.45047091891054e-125,5.41839557188485e-122,52776.230483609,52823.252646724
"DTI.DTI.RD_UncinatefasciculusR","DTI.DTI.RD_UncinatefasciculusR",25.3924720247087,25.120688934668,5.4343496275485e-07,0.000456485368714074,53316.4118475108,53363.4340106258
"DTI.DTI.RD_TapetumR","DTI.DTI.RD_TapetumR",163.192607682104,162.630937756838,4.29861591741584e-37,3.61083737062931e-34,53179.550960297,53226.573123412
"DTI.DTI.RD_CINGR","DTI.DTI.RD_CINGR",119.198408283257,118.51043780545,1.62100924172557e-27,1.36164776304948e-24,53223.354154902,53270.376318017
"DTI.DTI.AD_ATRR","DTI.DTI.AD_ATRR",148.481953876384,147.855058038991,6.85047148423125e-34,5.75439604675425e-31,53194.2091592615,53241.2313223765
"DTI.DTI.AD_CSTR","DTI.DTI.AD_CSTR",0.851803967292653,0.841594751620157,0.358952894568816,301.520431437805,53340.6805949674,53387.7027580824
"DTI.DTI.AD_CGR","DTI.DTI.AD_CGR",164.329362804478,163.773697048775,2.43129844438894e-37,2.04229069328671e-34,53178.4177805527,53225.4399436677
"DTI.DTI.AD_IFOFR","DTI.DTI.AD_IFOFR",347.092755400532,349.319968610878,3.01083674355736e-77,2.52910286458818e-74,52995.3310152381,53042.3531783531
"DTI.DTI.AD_ILFR","DTI.DTI.AD_ILFR",40.6613915038761,40.2586852108691,2.27569576686231e-10,1.91158444416434e-07,53301.2962158658,53348.3183789808
"DTI.DTI.AD_SLFR","DTI.DTI.AD_SLFR",131.342254462743,130.668520311408,3.68482843123907e-30,3.09525588224082e-27,53211.2732733382,53258.2954364532
"DTI.DTI.AD_UFR","DTI.DTI.AD_UFR",178.804734296722,178.337636639422,1.71336611424807e-40,1.43922753596838e-37,53163.9819343972,53211.0040975122
"DTI.DTI.AD_SLTFR","DTI.DTI.AD_SLTFR",40.9615224170957,40.5564878240639,1.95461169653533e-10,1.64187382508968e-07,53300.9989756422,53348.0211387572
"DTI.DTI.AD_CorticospinaltractR","DTI.DTI.AD_CorticospinaltractR",1.54950939909031,1.53099431143653,0.215978806884326,181.422197782834,53339.9910548869,53387.0132180019
"DTI.DTI.AD_MediallemniscusR","DTI.DTI.AD_MediallemniscusR",0.605489552097424,0.598224732924469,0.439265945835396,368.983394501733,53340.9240206601,53387.9461837751
"DTI.DTI.AD_InferiorcerebellarpeduncleR","DTI.DTI.AD_InferiorcerebellarpeduncleR",351.104260142638,353.433482230471,3.97589444430586e-78,3.33975133321692e-75,52991.292254867,53038.314417982
"DTI.DTI.AD_SuperiorcerebellarpeduncleR","DTI.DTI.AD_SuperiorcerebellarpeduncleR",5.46770776113772,5.40349224505507,0.0201071488011058,16.8900049929289,53336.1182397393,53383.1404028543
"DTI.DTI.AD_CerebralpeduncleR","DTI.DTI.AD_CerebralpeduncleR",36.8213439052161,36.4492618869932,1.59648896044039e-09,1.34105072676992e-06,53305.0988617447,53352.1210248597
"DTI.DTI.AD_AnteriorlimbofinternalcapsuleR","DTI.DTI.AD_AnteriorlimbofinternalcapsuleR",63.9802685847353,63.4248842769659,1.76074827032292e-15,1.47902854707125e-12,53278.1878548773,53325.2100179923
"DTI.DTI.AD_.PosteriorlimbofinternalcapsuleR","DTI.DTI.AD_.PosteriorlimbofinternalcapsuleR",176.408044537369,175.924730120286,5.69888452755503e-40,4.78706300314622e-37,53166.3728493084,53213.3950124234
"DTI.DTI.AD_RetrolenticularpartofinternalcapsuleR","DTI.DTI.AD_RetrolenticularpartofinternalcapsuleR",48.998845999191,48.5349812574092,3.35236787040261e-12,2.81598901113819e-09,53293.0373063943,53340.0594695093
"DTI.DTI.AD_AnteriorcoronaradiataR","DTI.DTI.AD_AnteriorcoronaradiataR",15.866308065215,15.6885835659536,7.49501486428667e-05,0.062958124860008,53325.8361953226,53372.8583584376
"DTI.DTI.AD_SuperiorcoronaradiataR","DTI.DTI.AD_SuperiorcoronaradiataR",194.558400237547,194.213256241533,6.34375488994482e-44,5.32875410755365e-41,53148.2586196695,53195.2807827845
"DTI.DTI.AD_PosteriorcoronaradiataR","DTI.DTI.AD_PosteriorcoronaradiataR",579.912885673682,591.036270665714,1.46477545524738e-128,1.2304113824078e-125,52759.4742582621,52806.4964213771
"DTI.DTI.AD_PosteriorthalamicradiationR","DTI.DTI.AD_PosteriorthalamicradiationR",68.9294487040388,68.3490265011195,1.46037992110967e-16,1.22671913373212e-13,53273.2796816175,53320.3018447325
"DTI.DTI.AD_SagittalstratumR","DTI.DTI.AD_SagittalstratumR",19.6661714860165,19.4497893550903,1.03855228005671e-05,0.00872383915247636,53322.0775140248,53369.0996771398
"DTI.DTI.AD_ExternalcapsuleR","DTI.DTI.AD_ExternalcapsuleR",96.5160922586474,95.8435083981759,1.40869904408018e-22,1.18330719702735e-19,53245.8979994265,53292.9201625415
"DTI.DTI.AD_CingulumcingulategyrusR","DTI.DTI.AD_CingulumcingulategyrusR",0.0127012253906287,0.0125484400032909,0.910808893383668,765.079470442281,53341.5098439133,53388.5320070283
"DTI.DTI.AD_CingulumhippocampusR","DTI.DTI.AD_CingulumhippocampusR",30.6620580830859,30.3423278268961,3.66907559631173e-08,3.08202350090185e-05,53311.1965435066,53358.2187066216
"DTI.DTI.AD_Fornix_StriaterminalisR","DTI.DTI.AD_Fornix_StriaterminalisR",797.017448606759,822.027151283053,5.78907890910471e-177,4.86282628364795e-174,52536.8270295538,52583.8491926688
"DTI.DTI.AD_SuperiorlongitudinalfasciculusR","DTI.DTI.AD_SuperiorlongitudinalfasciculusR",74.3666298834105,73.7616797566898,9.4955438809109e-18,7.97625685996515e-15,53267.8860663261,53314.9082294411
"DTI.DTI.AD_SuperiorfrontooccipitalfasciculusR","DTI.DTI.AD_SuperiorfrontooccipitalfasciculusR",3.23322490170904,3.19487518470566,0.0738855903528626,62.0638958964046,53338.3269395153,53385.3491026303
"DTI.DTI.AD_UncinatefasciculusR","DTI.DTI.AD_UncinatefasciculusR",54.4219989049525,53.9222763942244,2.17136435501846e-13,1.82394605821551e-10,53287.6632864995,53334.6854496145
"DTI.DTI.AD_TapetumR","DTI.DTI.AD_TapetumR",251.6615512024,251.982838455418,2.24014002439956e-56,1.88171762049563e-53,53091.154499582,53138.176662697
"DTI.DTI.AD_CINGR","DTI.DTI.AD_CINGR",42.7551533193146,42.3364016495288,7.87968837391445e-11,6.61893823408814e-08,53299.222521548,53346.244684663
"SMT.SMT.smt_fa_ATRR","SMT.SMT.smt_fa_ATRR",74.3108982784506,73.7061837367566,9.76521886967387e-18,8.20278385052605e-15,53267.9413592627,53314.9635223777
"SMT.SMT.smt_fa_CSTR","SMT.SMT.smt_fa_CSTR",28.2695291372183,27.9712074133413,1.24518500563553e-07,0.000104595540473384,53313.5646071336,53360.5867702486
"SMT.SMT.smt_fa_CGR","SMT.SMT.smt_fa_CGR",0.130732493482355,0.129160693206166,0.719307908940391,604.218643509928,53341.3932009371,53388.4153640521
"SMT.SMT.smt_fa_IFOFR","SMT.SMT.smt_fa_IFOFR",41.8936837307483,41.4814781115486,1.21890129203498e-10,1.02387708530938e-07,53300.0757622706,53347.0979253856
"SMT.SMT.smt_fa_ILFR","SMT.SMT.smt_fa_ILFR",11.4166805868081,11.2861438863081,0.000782436694807655,0.65724682363843,53330.2366392884,53377.2588024034
"SMT.SMT.smt_fa_SLFR","SMT.SMT.smt_fa_SLFR",66.8141944132039,66.2441572135337,4.23130116372954e-16,3.55429297753281e-13,53275.3775673052,53322.3997304203
"SMT.SMT.smt_fa_UFR","SMT.SMT.smt_fa_UFR",3.0337177864385,2.99770286282406,0.0833991499948195,70.0552859956483,53338.5241318969,53385.5462950119
"SMT.SMT.smt_fa_SLTFR","SMT.SMT.smt_fa_SLTFR",36.7350348788568,36.3636589598629,1.66802680926988e-09,1.4011425197867e-06,53305.1843212508,53352.2064843659
"SMT.SMT.smt_fa_CorticospinaltractR","SMT.SMT.smt_fa_CorticospinaltractR",17.6141307690159,17.4184372775026,3.01257791356801e-05,0.0253056544739713,53324.1074089152,53371.1295720302
"SMT.SMT.smt_fa_MediallemniscusR","SMT.SMT.smt_fa_MediallemniscusR",1.66115844131491,1.64131893706964,0.20016048009646,168.134803281026,53339.8807101319,53386.9028732469
"SMT.SMT.smt_fa_InferiorcerebellarpeduncleR","SMT.SMT.smt_fa_InferiorcerebellarpeduncleR",252.895756120532,253.235345925299,1.20466413893234e-56,1.01191787670316e-53,53089.9183479091,53136.9405110241
"SMT.SMT.smt_fa_SuperiorcerebellarpeduncleR","SMT.SMT.smt_fa_SuperiorcerebellarpeduncleR",16.4166935963658,16.2332762261126,5.62230619016497e-05,0.0472273719973857,53325.2918215062,53372.3139846213
"SMT.SMT.smt_fa_CerebralpeduncleR","SMT.SMT.smt_fa_CerebralpeduncleR",82.0079630690634,81.3738182173979,2.04488575787982e-19,1.71770403661905e-16,53260.3033315229,53307.3254946379
"SMT.SMT.smt_fa_AnteriorlimbofinternalcapsuleR","SMT.SMT.smt_fa_AnteriorlimbofinternalcapsuleR",31.479719443083,31.1528102897745,2.41801870612721e-08,2.03113571314686e-05,53310.38717461,53357.409337725
"SMT.SMT.smt_fa_.PosteriorlimbofinternalcapsuleR","SMT.SMT.smt_fa_.PosteriorlimbofinternalcapsuleR",5.18688900686902,5.12589553262005,0.0235828029437778,19.8095544727734,53336.3958325254,53383.4179956404
"SMT.SMT.smt_fa_RetrolenticularpartofinternalcapsuleR","SMT.SMT.smt_fa_RetrolenticularpartofinternalcapsuleR",21.2948704057599,21.062381490891,4.47459398609988e-06,0.0037586589483239,53320.4662354395,53367.4883985545
"SMT.SMT.smt_fa_AnteriorcoronaradiataR","SMT.SMT.smt_fa_AnteriorcoronaradiataR",44.3053289138261,43.8749942995265,3.59555567373548e-11,3.02026676593781e-08,53297.6870554339,53344.7092185489
"SMT.SMT.smt_fa_SuperiorcoronaradiataR","SMT.SMT.smt_fa_SuperiorcoronaradiataR",58.7382298462471,58.2121805736158,2.46574671363018e-14,2.07122723944935e-11,53283.3850568408,53330.4072199558
"SMT.SMT.smt_fa_PosteriorcoronaradiataR","SMT.SMT.smt_fa_PosteriorcoronaradiataR",311.883262414252,313.291161384958,1.54596572003496e-69,1.29861120482937e-66,53030.7423849404,53077.7645480554
"SMT.SMT.smt_fa_PosteriorthalamicradiationR","SMT.SMT.smt_fa_PosteriorthalamicradiationR",293.780069789027,294.819686541291,1.40924106026928e-65,1.18376249062619e-62,53048.9233242847,53095.9454873997
"SMT.SMT.smt_fa_SagittalstratumR","SMT.SMT.smt_fa_SagittalstratumR",70.1277119263141,69.5416161735434,7.99481640675275e-17,6.71564578167231e-14,53272.0911531201,53319.1133162351
"SMT.SMT.smt_fa_ExternalcapsuleR","SMT.SMT.smt_fa_ExternalcapsuleR",6.11471695311411,6.0431091679873,0.0139696720346222,11.7345245090827,53335.4786475367,53382.5008106517
"SMT.SMT.smt_fa_CingulumcingulategyrusR","SMT.SMT.smt_fa_CingulumcingulategyrusR",4.35544589382334,4.3040404690089,0.0380355774962727,31.949885096869,53337.217700107,53384.239863222
"SMT.SMT.smt_fa_CingulumhippocampusR","SMT.SMT.smt_fa_CingulumhippocampusR",79.2967521502396,78.672259725814,7.97873584182906e-19,6.70213810713641e-16,53262.9941029161,53310.0162660311
"SMT.SMT.smt_fa_Fornix_StriaterminalisR","SMT.SMT.smt_fa_Fornix_StriaterminalisR",248.757310105764,249.036181805511,9.64227863123101e-56,8.09951405023405e-53,53094.0629995423,53141.0851626573
"SMT.SMT.smt_fa_SuperiorlongitudinalfasciculusR","SMT.SMT.smt_fa_SuperiorlongitudinalfasciculusR",57.5309670851311,57.0120838920247,4.53013153752482e-14,3.80531049152085e-11,53284.581789056,53331.603952171
"SMT.SMT.smt_fa_SuperiorfrontooccipitalfasciculusR","SMT.SMT.smt_fa_SuperiorfrontooccipitalfasciculusR",36.1853878397924,35.8185269584745,2.20527090290592e-09,1.85242755844098e-06,53305.7285490823,53352.7507121973
"SMT.SMT.smt_fa_UncinatefasciculusR","SMT.SMT.smt_fa_UncinatefasciculusR",60.0338270309039,59.5002581053822,1.28391066445661e-14,1.07848495814355e-11,53282.1006755744,53329.1228386895
"SMT.SMT.smt_fa_TapetumR","SMT.SMT.smt_fa_TapetumR",991.819673019108,1034.04666884644,7.09835577709855e-221,5.96261885276278e-218,52334.7715048379,52381.7936679529
"SMT.SMT.smt_fa_CINGR","SMT.SMT.smt_fa_CINGR",73.5483855924576,72.9469272311568,1.43248785156635e-17,1.20328979531573e-14,53268.6978537367,53315.7200168517
"SMT.SMT.smt_long_ATRR","SMT.SMT.smt_long_ATRR",0.632945839406602,0.62535249936739,0.429075214080391,360.423179827528,53340.896886531,53387.919049646
